City,Comments,Country,Date Posted,Duration,Lat,Long,Name,Shape,ss status
gardena (los angeles county),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,420,33.8883333,-118.3080556,1210-gardena (los angeles county)-Sleigh,Sleigh,Pending
mesa,looked up to see light appear out of nowhere: as if it saw me it sped up; shot into NOTHING  It was head WSW but it disappeared too,us,02/11/2019 00:00,5,33.4222222,-111.8219444,1207-mesa-light,light,Closed
iowa city,round white ball beyond treetops straight north moving ENE fluctuating,us,02/11/2019 00:00,180,41.6611111,-91.53,1208-iowa city-sphere,sphere,Pending
norwood,Three dots forming a triangle Bright gold and glowing white. Moved up and down and sidewaysslowly.Stopped and hovered then disappeare,us,02/11/2019 00:00,900,39.8916667,-75.3,1205-norwood-triangle,triangle,Active
hollister,Man calls to relay sighting of very large white light in sky.  Obj. developed tail like comet.  Other observers.  Called police.,us,02/11/2019 00:00,60,36.8525,-121.4005556,1206-hollister-Sleigh,Sleigh,Closed
hayward,Rectangular gray object glided silently across the night sky and disappeared behind a cloud,us,02/11/2019 00:00,30,37.6688889,-122.0797222,1203-hayward-cylinder,cylinder,Active
hayward,Vertical column w/3 lights in linear design moved silently across sky. It disappeared behind thin fog/cloud and never reappeared.,us,02/11/2019 00:00,60,37.6688889,-122.0797222,1204-hayward-disk,disk,Pending
florien/hornbeck (between hwy 191),Craft appeared polished aluminum color nose down attitude flat bottom slightly domed on top hovering no noise heard no movement s,us,02/11/2019 00:00,60,31.325737,-93.398504,1201-florien/hornbeck (between hwy 191)-teardrop,teardrop,Pending
erie,Someone pointed out an object in the western sky facing the Rocky mtns that appeared to be not moving.  Couldnt tell what it was.,us,02/11/2019 00:00,300,40.0502778,-105.0494444,1202-erie-cylinder,cylinder,Closed
mumbai (india),It glowed with a redlight in the sky. It moved horizontally and vertically a little. It looked like a star but it wasnt one. I just wo,us,02/11/2019 00:00,0,19.075984,72.877656,1199-mumbai (india)-other,other,Active
rocklin (outside of sacramento),Heard loud whishing sound (10-15 sec) It circled the house and left. Was loud enough to wake 3 people up. Daughter went outside to inve,us,02/11/2019 00:00,15,38.7908333,-121.2347222,1200-rocklin (outside of sacramento)-Sleigh,Sleigh,Active
johnson city,Young couple witness 2 huge objects pass overhead.  Had no wings 20 lights (est.) per side.  Very visible; hummed.  Good rpt.,us,02/11/2019 00:00,900,36.3133333,-82.3536111,1197-johnson city-Sleigh,Sleigh,Pending
johannesburg (south africa),What can only be described as a comet with multiple light sources (at least three - one large at front and one to the left of the front,us,02/11/2019 00:00,6,0,0,1198-johannesburg (south africa)-other,other,Pending
daytona beach,METICAL OBJECT IN SKY WHICH KEPT CHANGING SHAPES,us,02/11/2019 00:00,180,29.2105556,-81.0230556,1195-daytona beach-changing,changing,Active
sikeston,Fast falling light in the south southeast sky turning from white to green.,us,02/11/2019 00:00,6,36.8766667,-89.5877778,1196-sikeston-light,light,Pending
hamilton,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,120,39.3994444,-84.5613889,1193-hamilton-Sleigh,Sleigh,Active
irvine,Large black diamond shaped object hovering and than disapeared to the north,us,02/11/2019 00:00,300,33.6694444,-117.8222222,1194-irvine-diamond,diamond,Pending
auburn,Young girl w/ friends witness bizarre triangle w/ 3 red dim lights streak across sky.  Strobed bright light.  Scared nauseous.,us,02/11/2019 00:00,6,38.8966667,-121.0758333,1191-auburn-Sleigh,Sleigh,Active
klamath falls,Object was seen just as it decended over the horizon behind local 7000 foot mountains to a heading of approximately 355 degrees alm,us,02/11/2019 00:00,3,42.225,-121.7805556,1192-klamath falls-sphere,sphere,Active
farmington,Man witnesses very small VERY bright light descending rapidly in NE sky.  Approx. 1/10 diameter of moon.,us,02/11/2019 00:00,5,44.6402778,-93.1433333,1189-farmington-Sleigh,Sleigh,Pending
bessemer,Man wife 2 children  driving down long hill see bizarre cluster of lights like Christmas tree in the sky.  Multiple witnesses.,us,02/11/2019 00:00,900,33.4016667,-86.9544444,1190-bessemer-Sleigh,Sleigh,Active
n. providence,Man witnesses small white dot that came out of clouds. Was slow-moving white w/ red on tail.,us,02/11/2019 00:00,180,41.853552,-71.467664,1187-n. providence-Sleigh,Sleigh,Active
garberville,Employee from KMUD radio station calls regarding sighting(s) over northern CA during previous night.,us,02/11/2019 00:00,0,40.1002778,-123.7938889,1188-garberville-Sleigh,Sleigh,Active
tigard (12 mi so of portland exit 290 i 5),Object moved north to south approx 40 deg.in 15 sec. and stopped.  Remained in that position till 0130am 11/22/99. at that time i went,us,02/11/2019 00:00,7200,45.4313889,-122.7702778,1185-tigard (12 mi so of portland exit 290 i 5)-light,light,Active
santa rosa,Woman goes out to smoke witnesses overhead something flapping its wings like a pteradactyl.  Obj. flew NW. Had blue lights.,us,02/11/2019 00:00,25,38.4405556,-122.7133333,1186-santa rosa-Sleigh,Sleigh,Closed
maryville/sevierville,I heard area coyotes and dogs howling very loudly and when I went out side I saw a cylindar shaped object with lights in a repeated cir,us,02/11/2019 00:00,60,35.789782,-83.868929,1183-maryville/sevierville-cylinder,cylinder,Closed
auburn,I was sitting in the family room of my home with windows facing North toward backyard when my attention was suddenly drawn to a very br,us,02/11/2019 00:00,2,47.3075,-122.2272222,1184-auburn-light,light,Active
tehachapi,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,900,35.1322222,-118.4480556,1181-tehachapi-Sleigh,Sleigh,Active
lancaster,I saw a bright light following me in the sky as I walked my dog.,us,02/11/2019 00:00,900,40.0377778,-76.3058333,1182-lancaster-light,light,Pending
lakeville (south of twin cities about 15 miles),Light with green flashing light on bottom east of me about 10 oclock position over next county noticed while trying to view northern,us,02/11/2019 00:00,73800,44.6497222,-93.2425,1180-lakeville (south of twin cities about 15 miles)-light,light,Active
kingston,One object consisting of 1 large and 2 small bright white lights flew over road at very low altitude.,us,02/11/2019 00:00,3,47.7988889,-122.4969444,1179-kingston-light,light,Closed
portland (40 mi. west of),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,3,45.5236111,-122.675,1178-portland (40 mi. west of)-Sleigh,Sleigh,Active
tumwater,Green fireball going east to west across the sky.,us,02/11/2019 00:00,4,47.0075,-122.9080556,1177-tumwater-fireball,fireball,Active
montesano,streaking fireball appeared and then disappeared and then reppeared. low angle of trajectory and very bright.,us,02/11/2019 00:00,10,46.9813889,-123.6013889,1176-montesano-fireball,fireball,Active
milwaukee,Bluish Orb Seen Above Milwaukee WI on Wednesday 10/20/99,us,02/11/2019 00:00,8,43.0388889,-87.9063889,1175-milwaukee-sphere,sphere,Active
amity,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,5,45.1158333,-123.2061111,1174-amity-Sleigh,Sleigh,Closed
shoreline,A bright orange and yellowish light that shot from East to West across the sky keeping the same heighth and precision.  Very close to,us,02/11/2019 00:00,2.5,47.7558333,-122.3402778,1173-shoreline-fireball,fireball,Pending
spanaway,driving north on hwy 7 approximately 22:30hrs on oct 20 1999 out of the corner i saw a streak of light traveling from the nw to the,us,02/11/2019 00:00,10,47.1041667,-122.4333333,1172-spanaway-Sleigh,Sleigh,Pending
temple,Just after sunset saw bright glowing object in western sky at 30 deg. above horizon.  Smaller bright lights appeared and disappeared ne,us,02/11/2019 00:00,600,31.0980556,-97.3425,1171-temple-cylinder,cylinder,Pending
stevensville,Saw sparkler type light with white plume out of top in Eastern sky about 60 degrees above horizon.,us,02/11/2019 00:00,90,46.51,-114.0922222,1170-stevensville-other,other,Pending
stevensville,looked to east saw sparkling dot with white plume coming out of top.to left of object saw fast moving aircraft leaving vapor trails. As,us,02/11/2019 00:00,60,46.51,-114.0922222,1169-stevensville-other,other,Active
boise,Bright gold color light that flew west to east.,us,02/11/2019 00:00,180,43.6136111,-116.2025,1168-boise-light,light,Pending
conway,Many blue lights.  About 60 meters long (base to point).  30 meters high.,us,02/11/2019 00:00,900,35.0886111,-92.4419444,1167-conway-triangle,triangle,Active
superior,Triangular sleigh of lights observed shortly after sunset rotated every few seconds. Other aircraft lights observed in area but did,us,02/11/2019 00:00,720,39.9527778,-105.1680556,1166-superior-Sleigh,Sleigh,Active
indianapolis (southeast),while going on our nightly walk my wife and i saw a bright object (as bright as moon ) streak accross the southeastern sky. it seemed,us,02/11/2019 00:00,5,39.7683333,-86.1580556,1165-indianapolis (southeast)-light,light,Active
santa clarita valley,objects were stationary solid color almost like a star. then the objects moved across the area redwhite lights moving faster than,us,02/11/2019 00:00,90,34.417924,-118.542512,1164-santa clarita valley-disk,disk,Active
bozeman,THREE SMALL FLYING OBJECTS CAME TOGETHER FROM DIFFERNT AREAS TO FORM A STACKED sleigh THEN ROTATED  CLOCK WISE TO ABOUT 2 OCLOCK FO,us,02/11/2019 00:00,900,45.6797222,-111.0377778,1163-bozeman-Sleigh,Sleigh,Active
everson,looked like jet trail coming straight down like plane crashing.  Stopped and two more appeared in other same vacinity different angles.,us,02/11/2019 00:00,1500,48.9202778,-122.3413889,1162-everson-other,other,Active
mesa,Saw Falling star fall then stop and move away from us,us,02/11/2019 00:00,300,33.4222222,-111.8219444,1161-mesa-light,light,Pending
vancouver,Man rpts hearing on Mutual Network News of bizarre Sleigh landing interaction  in Malaysia. (See Bangkok News early JN95),us,02/11/2019 00:00,0,45.6388889,-122.6602778,1160-vancouver-Sleigh,Sleigh,Pending
beaverton,Mans dog suddenly starts acting very bizarrely threatens to bite him.  He takes dog outside witnesses bizarre light hover leave.,us,02/11/2019 00:00,45,45.4872222,-122.8025,1159-beaverton-Sleigh,Sleigh,Active
vancouver,Fed. empl. (pilot &amp; a/c mech.) w/ 2 co-workers witness 2 metallic discs approach from E sky below contrails turn streak. Exclnt.,us,02/11/2019 00:00,180,45.6388889,-122.6602778,1158-vancouver-Sleigh,Sleigh,Active
rocky point,Woman repts. being awakened by strange whine like a jet.  Went outside saw bizarre delta-shaped craft. Obj. changed shape,us,02/11/2019 00:00,60,47.5930556,-122.6672222,1157-rocky point-Sleigh,Sleigh,Pending
page (lake powell),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,02/11/2019 00:00,30,36.9086111,-111.4727778,1156-page (lake powell)-Sleigh,Sleigh,Pending
covington,While viewing double dotted line contrail we sighted metallic craft followed later by more which sometimes appeared like spheres and,us,02/11/2019 00:00,1800,47.3483333,-122.1136111,1154-covington-changing,changing,Pending
grass lake,Man &amp; wife witness large white luminous ball w/ bright blue tail descend from W to E in N sky.  Moved very rapidly.  Good rpt.,us,02/11/2019 00:00,60,42.2508333,-84.2130556,1155-grass lake-Sleigh,Sleigh,Active
crescent city,Man witnesses strange white oval-shaped light being pursued by 2 fast aircraft.  Very high fast.  Obj dramatically outpaced a/c.,us,02/11/2019 00:00,300,41.7561111,-124.2005556,1152-crescent city-Sleigh,Sleigh,Closed
moab,I saw it through the ceiling of my tent.  It was brighter than anything in the sky.  It was probably a large meteor or fireball as it i,us,02/11/2019 00:00,5,38.5733333,-109.5491667,1153-moab-fireball,fireball,Active
miami,FAA controller relays  Sleigh sighting  reported by crew of aircraft 15 miles SE of Lakeland FL. Vortac. Did not show on a/c radar.,us,02/11/2019 00:00,0,25.7738889,-80.1938889,1150-miami-Sleigh,Sleigh,Pending
mergas,Several people witness 4 little red lights move across sky.  They darted erratically moved fast.  Some yellow light present too.,us,02/11/2019 00:00,0,32.165622,-82.900075,1151-mergas-Sleigh,Sleigh,Active
fairfield,spotted light moving through the sky at high rate of speed.  Thought to be a plane or helicopter but too fast for helicopter and han on,us,02/11/2019 00:00,1800,44.5883333,-69.5991667,1148-fairfield-light,light,Active
scofield barracks,Soldier reports seeing a stationary obj. to S w/ red &amp; blue flashing lights.  Still clearly visible even after sun has risen.,us,02/11/2019 00:00,1800,21.495496,-158.062655,1149-scofield barracks-Sleigh,Sleigh,Pending
bellevue,Former mil. officer (ret.) w/ son &amp; 4 others witnessed a very bright obj. in cloudless blue sky.  Alternated silver black then white.,us,02/11/2019 00:00,1500,47.6105556,-122.1994444,1146-bellevue-Sleigh,Sleigh,Active
godfrey,Man &amp; 2 sons witness pursue in car strange obj. in rural area. Was size approx. color of moon. Odd shape haze. Winked out.,us,02/11/2019 00:00,2400,38.9555556,-90.1866667,1147-godfrey-Sleigh,Sleigh,Active
troy,Two women witness green obj size of full moon fly directly toward them descend from SE.  Illuminated trees on top of mtn..,us,02/11/2019 00:00,2,48.4633333,-115.8886111,1144-troy-Sleigh,Sleigh,Pending
wilsonville,Woman repts. seeing round flashing lights moving S to N while in hospital.,us,02/11/2019 00:00,15,45.3,-122.7725,1145-wilsonville-light,light,Closed
madison,Co. emerg. dispatch relays sighting of pointed oval obj. by family of 4.  When bright light dimmed spikes sticking out visible.,us,02/11/2019 00:00,360,43.0730556,-89.4011111,1141-madison-Sleigh,Sleigh,Pending
spokane,Empl. of KREM-TV calls regarding multiple sightings of bright green object w/ orange tail reported by multiple callers.,us,02/11/2019 00:00,20,47.6588889,-117.425,1143-spokane-Sleigh,Sleigh,Active
dayton,Several young people witness lime-green glowing sphere descend from W to E in N sky disappear below hor.  Other repts.,us,02/11/2019 00:00,5,46.3238889,-117.9713889,1140-dayton-Sleigh,Sleigh,Active
sandpoint,Man calls to report multiple witnesses to green fireball over WA ID MT.  Very strange object,us,02/11/2019 00:00,20,48.2766667,-116.5522222,1142-sandpoint-Sleigh,Sleigh,Closed
tacoma,Woman repts. 5-6 rocket ship-shaped things w/sparks flying out back end flying down vert.out of the night sky. Good rept.,us,02/11/2019 00:00,180,47.2530556,-122.4430556,1137-tacoma-Sleigh,Sleigh,Pending
des moines,Man repts.long silver obj. seemed to roll alternated from silver to gray.  Had a red glow near tail released gold/yellow sparks.,us,02/11/2019 00:00,120,47.4019444,-122.3230556,1139-des moines-Sleigh,Sleigh,Active
norwark,I saw a white object shoot across the sky at about 50-100 feet high. Looked like a comet but was way to close to the ground and was tr,us,02/11/2019 00:00,60,41.117744,-73.408158,1135-norwark-fireball,fireball,Active
crescent city,Woman goes outside to retrieve paper sees some lights hovering above ocean.  White lights turn red begin zigzagging stopped.,us,02/11/2019 00:00,600,41.7561111,-124.2005556,1136-crescent city-Sleigh,Sleigh,Active
piedmont,Woman repts. big disc the size of a volleyball very bright like a landing light w/ a green tinge on top flew over  house to N.,us,02/11/2019 00:00,0,37.8244444,-122.2305556,1133-piedmont-Sleigh,Sleigh,Closed
