Unique ID,Complaint Description,Category,Date logged,Area Code,Ward,Country,Origin,Stage,Sub Status,Closed Successfully,Satisfaction,Within SLA,Closed date
442,We have such loud neighbours. They wont stop banging on the walls.,Anti Social Behaviour,01/10/2019,B26 3HN ,Sheldon,UK,Phone,Stage 2,Acknowledged,FALSE,3,TRUE,01/11/2019
838,The neighbours keep having parties that are going late into the night and we cant sleep.,Anti Social Behaviour,01/10/2019,B29 4PZ,Birminham City Center,UK,Letter,Stage 2,Complaint Upheld,FALSE,6,TRUE,01/11/2019
310,There is a graffiti problem in our neighbourhood.,Anti Social Behaviour,01/10/2019,B28 8DB ,Hall Green,UK,Social,Stage 2,In Progress,FALSE,10,TRUE,01/11/2019
706,A group of hoodie kids is terrorising the neighbourhood on their bicycles.,Anti Social Behaviour,01/10/2019,B17 0EH ,Harborne,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,01/11/2019
277,We are s tired of the birds chirping soloudly in the trees near us.,Anti Social Behaviour,01/01/2019,B28 8DD,Hall Green,UK,Phone,Stage 1,Decision Pending,FALSE,4,TRUE,01/02/2019
673,There ar eprople rnning around the neighbourhood knocking on peoples doors.,Anti Social Behaviour,01/01/2019,B26 3HP ,Sheldon,UK,Letter,Stage 1,Acknowledged,FALSE,5,TRUE,01/02/2019
145,Someone put a firework intou our mailbox and now it is damaged.,Anti Social Behaviour,01/01/2019,B18 7DL ,Birminham City Center,UK,Social,Stage 1,Complaint Upheld,FALSE,2,TRUE,01/02/2019
541,There are people running around on the roads putting graffiti everywhere.,Anti Social Behaviour,01/01/2019,B28 0BS ,Hall Green,UK,Web,Stage 1,In Progress,FALSE,1,TRUE,01/02/2019
937,We have such loud neighbours. They wont stop banging on the walls.,Anti Social Behaviour,01/01/2019,B17 0EP ,Harborne,UK,Phone,Stage 1,Complaint Rejected,TRUE,1,TRUE,01/02/2019
13,The neighbours keep having parties that are going late into the night and we cant sleep.,Anti Social Behaviour,01/07/2019,B15 3SH ,Edgbaston,UK,Letter,Stage 1,Decision Pending,FALSE,5,TRUE,01/08/2019
409,There is a graffiti problem in our neighbourhood.,Anti Social Behaviour,01/07/2019,B26 3JA ,Sheldon,UK,Chat,Stage 2,Decision Pending,FALSE,8,TRUE,01/08/2019
805,A group of hoodie kids is terrorising the neighbourhood on their bicycles.,Anti Social Behaviour,01/01/2019,B18 7DW,Birminham City Center,UK,Social,Stage 1,Closed,TRUE,8,TRUE,01/02/2019
156,We are s tired of the birds chirping soloudly in the trees near us.,Anti Social Behaviour,01/12/2019,B28 0BT ,Hall Green,UK,Web,Ombudsman,In Progress,FALSE,2,TRUE,01/01/2020
552,There ar eprople rnning around the neighbourhood knocking on peoples doors.,Anti Social Behaviour,01/12/2019,B17 0ES,Harborne,UK,Phone,Ombudsman,Complaint Rejected,TRUE,0,TRUE,01/01/2020
948,Someone put a firework intou our mailbox and now it is damaged.,Anti Social Behaviour,01/07/2019,B15 3SJ ,Edgbaston,UK,Letter,Ombudsman,Decision Pending,FALSE,7,TRUE,01/08/2019
24,There are people running around on the roads putting graffiti everywhere.,Anti Social Behaviour,01/12/2019,B26 3JB ,Sheldon,UK,Chat,Ombudsman,Decision Pending,FALSE,7,TRUE,01/01/2020
420,We have such loud neighbours. They wont stop banging on the walls.,Anti Social Behaviour,01/07/2019,B26 2TZ,Birminham City Center,UK,Social,Ombudsman,Closed,FALSE,0,FALSE,01/08/2019
816,The neighbours keep having parties that are going late into the night and we cant sleep.,Anti Social Behaviour,01/12/2019,B28 0BU ,Hall Green,UK,Web,Ombudsman,Decision Pending,FALSE,7,TRUE,01/01/2020
288,There is a graffiti problem in our neighbourhood.,Anti Social Behaviour,01/07/2019,B17 0HU,Harborne,UK,Letter,Ombudsman,Acknowledged,FALSE,6,TRUE,01/08/2019
684,A group of hoodie kids is terrorising the neighbourhood on their bicycles.,Anti Social Behaviour,01/12/2019,B15 3SR ,Edgbaston,UK,Chat,Ombudsman,Complaint Upheld,FALSE,7,TRUE,01/01/2020
354,The streetlight down the road is broken.,Street Lights,01/06/2019,B26 3JE ,Sheldon,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,02/07/2019
750,The streetlight across from our house is out and causing people to hit the curve side.,Street Lights,01/06/2019,B23 5HR ,Birminham City Center,UK,Phone,Stage 2,Acknowledged,FALSE,10,TRUE,02/07/2019
222,Our entire street has no lights.,Street Lights,01/06/2019,B28 0BX ,Hall Green,UK,Phone,Stage 2,Complaint Upheld,FALSE,3,TRUE,02/07/2019
618,"Please replace the bulbs In the streetlights on our road, it is incredibly dim.",Street Lights,01/06/2019,B17 9AL ,Harborne,UK,Letter,Stage 2,In Progress,FALSE,6,TRUE,02/07/2019
90,The streetlight down the road is broken.,Street Lights,01/06/2019,B28 0BY ,Hall Green,UK,Social,Stage 2,Complaint Rejected,TRUE,2,TRUE,02/07/2019
486,The streetlight across from our house is out and causing people to hit the curve side.,Street Lights,01/07/2019,B26 3JG ,Sheldon,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,01/08/2019
882,Our entire street has no lights.,Street Lights,01/06/2019,B23 5HX,Birminham City Center,UK,Phone,Stage 2,Closed,TRUE,3,TRUE,02/07/2019
255,"Please replace the bulbs In the streetlights on our road, it is incredibly dim.",Street Lights,01/03/2019,B28 0DP ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,7,TRUE,01/04/2019
651,The streetlight down the road is broken.,Street Lights,01/03/2019,B17 9AN,Harborne,UK,Phone,Stage 3,Decision Pending,FALSE,1,TRUE,01/04/2019
123,The streetlight across from our house is out and causing people to hit the curve side.,Street Lights,01/03/2019,B15 3SS ,Edgbaston,UK,Letter,Stage 3,Decision Pending,FALSE,5,TRUE,01/04/2019
519,Our entire street has no lights.,Street Lights,01/03/2019,B26 3JH ,Sheldon,UK,Chat,Stage 3,Acknowledged,FALSE,8,TRUE,01/04/2019
915,"Please replace the bulbs In the streetlights on our road, it is incredibly dim.",Street Lights,01/03/2019,B35 6QF,Birminham City Center,UK,Social,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/04/2019
387,The streetlight down the road is broken.,Street Lights,01/03/2019,B28 0DR ,Hall Green,UK,Phone,Stage 3,In Progress,FALSE,4,TRUE,01/04/2019
783,The streetlight across from our house is out and causing people to hit the curve side.,Street Lights,01/03/2019,B17 0QT,Harborne,UK,Letter,Stage 3,Complaint Rejected,TRUE,3,TRUE,01/04/2019
338,My council tax wasn’t taken from my account last month,Council Tax,01/02/2019,B15 3ST ,Edgbaston,UK,Letter,Stage 2,In Progress,FALSE,1,FALSE,04/03/2019
734,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/02/2019,B26 3JR ,Sheldon,UK,Chat,Stage 2,Complaint Rejected,TRUE,3,TRUE,04/03/2019
74,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/02/2019,B44 0SW,Birminham City Center,UK,Chat,Stage 2,Decision Pending,FALSE,0,FALSE,04/03/2019
470,why should you be allowed to just increase council tax randomly.,Council Tax,01/02/2019,B28 0DW ,Hall Green,UK,Social,Stage 2,Acknowledged,FALSE,1,FALSE,04/03/2019
866,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/02/2019,B17 0NT ,Harborne,UK,Web,Stage 2,Decision Pending,FALSE,2,FALSE,04/03/2019
206,My council tax wasn’t taken from my account last month,Council Tax,01/02/2019,B15 3SX ,Edgbaston,UK,Web,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
602,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/02/2019,B26 3JS ,Sheldon,UK,Phone,Stage 2,Closed,TRUE,1,FALSE,04/03/2019
998,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/02/2019,B5 7PQ,Birminham City Center,UK,Letter,Stage 2,Decision Pending,FALSE,0,FALSE,04/03/2019
41,why should you be allowed to just increase council tax randomly.,Council Tax,01/07/2019,B28 0EL ,Hall Green,UK,Web,Stage 1,Complaint Rejected,TRUE,0,TRUE,01/08/2019
437,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/05/2019,B28 0EU ,Hall Green,UK,Phone,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
833,My council tax wasn’t taken from my account last month,Council Tax,01/05/2019,B15 3SZ ,Edgbaston,UK,Letter,Stage 1,Closed,TRUE,0,FALSE,01/06/2019
173,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/05/2019,B26 3LS ,Sheldon,UK,Letter,Stage 1,Complaint Upheld,FALSE,0,FALSE,01/06/2019
569,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/05/2019,B30 2AG ,Birminham City Center,UK,Chat,Stage 2,In Progress,FALSE,0,FALSE,01/06/2019
965,why should you be allowed to just increase council tax randomly.,Council Tax,01/05/2019,B28 0HD ,Hall Green,UK,Social,Stage 1,Complaint Rejected,TRUE,3,TRUE,01/06/2019
305,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/05/2019,B17 0NU ,Harborne,UK,Social,Stage 1,Decision Pending,FALSE,0,FALSE,01/06/2019
701,My council tax wasn’t taken from my account last month,Council Tax,01/05/2019,B15 3TA ,Edgbaston,UK,Web,Stage 1,Acknowledged,FALSE,1,FALSE,01/06/2019
52,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/04/2019,B26 3NJ ,Sheldon,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,02/05/2019
448,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/04/2019,B30 2AL ,Birminham City Center,UK,Letter,Ombudsman,Closed,FALSE,1,FALSE,02/05/2019
844,why should you be allowed to just increase council tax randomly.,Council Tax,01/04/2019,B28 0HN ,Hall Green,UK,Chat,Ombudsman,Decision Pending,FALSE,7,TRUE,02/05/2019
316,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/07/2019,B17 0NY,Harborne,UK,Web,Ombudsman,Acknowledged,FALSE,2,TRUE,01/08/2019
712,My council tax wasn’t taken from my account last month,Council Tax,01/04/2019,B15 3TB,Edgbaston,UK,Phone,Ombudsman,Complaint Upheld,FALSE,3,TRUE,02/05/2019
184,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/04/2019,B26 3NL ,Sheldon,UK,Chat,Ombudsman,In Progress,FALSE,7,TRUE,02/05/2019
580,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/04/2019,B30 2AR,Birminham City Center,UK,Social,Stage 2,Complaint Rejected,TRUE,0,TRUE,02/05/2019
976,why should you be allowed to just increase council tax randomly.,Council Tax,01/04/2019,B28 0HP ,Hall Green,UK,Web,Ombudsman,Decision Pending,FALSE,2,TRUE,02/05/2019
129,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/09/2019,B17 8AY,Harborne,UK,Chat,Stage 1,Decision Pending,FALSE,7,TRUE,02/10/2019
525,My council tax wasn’t taken from my account last month,Council Tax,01/09/2019,B15 3TE ,Edgbaston,UK,Social,Stage 1,Closed,TRUE,3,TRUE,02/10/2019
921,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/09/2019,B26 3NR ,Sheldon,UK,Web,Stage 1,Decision Pending,FALSE,1,TRUE,02/10/2019
393,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/09/2019,B28 0HR ,Hall Green,UK,Letter,Stage 1,Acknowledged,FALSE,5,TRUE,02/10/2019
789,why should you be allowed to just increase council tax randomly.,Council Tax,01/09/2019,B28 0HS ,Hall Green,UK,Phone,Stage 1,Complaint Upheld,FALSE,8,TRUE,02/10/2019
261,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/09/2019,B17 9BF ,Harborne,UK,Web,Stage 1,In Progress,FALSE,1,TRUE,02/10/2019
657,My council tax wasn’t taken from my account last month,Council Tax,01/09/2019,B15 3TF,Edgbaston,UK,Phone,Stage 1,Decision Pending,FALSE,4,TRUE,02/10/2019
239,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/11/2019,B26 3NW ,Sheldon,UK,Phone,Stage 3,Acknowledged,FALSE,1,FALSE,02/12/2019
635,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/11/2019,B30 2AH,Birminham City Center,UK,Social,Stage 2,Complaint Upheld,FALSE,1,FALSE,02/12/2019
371,why should you be allowed to just increase council tax randomly.,Council Tax,01/11/2019,B28 0HT ,Hall Green,UK,Web,Stage 3,Closed,TRUE,0,FALSE,02/12/2019
767,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/11/2019,B17 9DW ,Harborne,UK,Phone,Stage 3,Decision Pending,FALSE,4,FALSE,02/12/2019
107,My council tax wasn’t taken from my account last month,Council Tax,01/11/2019,B16 0PT,Edgbaston,UK,Phone,Stage 3,In Progress,FALSE,0,FALSE,02/12/2019
503,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/11/2019,B26 3PD ,Sheldon,UK,Letter,Stage 2,Complaint Rejected,TRUE,0,TRUE,02/12/2019
899,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/11/2019,B20 1HD ,Birminham City Center,UK,Chat,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
140,why should you be allowed to just increase council tax randomly.,Council Tax,01/08/2019,B28 0HU ,Hall Green,UK,Phone,Ombudsman,Closed,FALSE,0,FALSE,01/09/2019
536,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/07/2019,B17 9GA ,Harborne,UK,Web,Ombudsman,Decision Pending,FALSE,0,FALSE,01/08/2019
932,My council tax wasn’t taken from my account last month,Council Tax,01/08/2019,B26 3PG ,Sheldon,UK,Phone,Ombudsman,Acknowledged,FALSE,1,FALSE,01/09/2019
272,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/08/2019,B26 3PG ,Sheldon,UK,Phone,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/09/2019
668,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/08/2019,B20 1HG,Birminham City Center,UK,Letter,Ombudsman,Decision Pending,FALSE,1,FALSE,01/09/2019
8,why should you be allowed to just increase council tax randomly.,Council Tax,01/07/2019,B28 0HW,Hall Green,UK,Phone,Ombudsman,Acknowledged,FALSE,1,FALSE,01/08/2019
404,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/08/2019,B28 0TA,Hall Green,UK,Chat,Ombudsman,Decision Pending,FALSE,1,FALSE,01/09/2019
800,My council tax wasn’t taken from my account last month,Council Tax,01/08/2019,B15 1TP,Edgbaston,UK,Social,Ombudsman,In Progress,FALSE,1,FALSE,01/09/2019
151,My council Tax is too high and I cant afford to pay it at all.,Council Tax,01/07/2019,B26 3PN ,Sheldon,UK,Web,Stage 3,Decision Pending,FALSE,1,TRUE,01/08/2019
547,"Why has our council tax increased AGAIN. Its crazy, I cant afford this.",Council Tax,01/07/2019,B29 5LN,Birminham City Center,UK,Phone,Stage 3,Acknowledged,FALSE,4,TRUE,01/08/2019
943,why should you be allowed to just increase council tax randomly.,Council Tax,01/07/2019,B28 0UU,Hall Green,UK,Phone,Stage 3,Complaint Upheld,FALSE,5,TRUE,01/08/2019
19,"I was double dbited on my council tax this month, please can you resolve this.",Council Tax,01/07/2019,B17 9ND ,Harborne,UK,Chat,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/08/2019
415,The local childrens playground had broken equipment and is unsafe.,Children & Education,01/07/2019,B15 2QJ ,Edgbaston,UK,Social,Stage 3,In Progress,FALSE,8,TRUE,01/08/2019
811,The playground across the street from me is overgrown and attracting some very shady characters.,Children & Education,01/07/2019,B26 3PP ,Sheldon,UK,Web,Stage 3,Complaint Rejected,TRUE,1,TRUE,01/08/2019
283,The childrens playground has got rusting equipment that needs to be services,Children & Education,01/07/2019,B27 6LD,Birminham City Center,UK,Letter,Stage 3,Decision Pending,FALSE,5,TRUE,01/08/2019
679,The equipment in the childrens playground is badly neglected. My son hurt his knoww and we are worried.,Children & Education,01/07/2019,B28 0JP ,Hall Green,UK,Chat,Stage 3,Decision Pending,FALSE,8,TRUE,01/08/2019
250,The fence around the childrens playground needs some paint.,Children & Education,01/10/2019,B17 9NE ,Harborne,UK,Social,Stage 2,Complaint Upheld,FALSE,10,TRUE,01/11/2019
646,The playground near to the traffic circle is covered in litter.,Children & Education,01/10/2019,B15 2QP ,Edgbaston,UK,Phone,Stage 2,In Progress,FALSE,2,TRUE,01/11/2019
118,The local childrens playground had broken equipment and is unsafe.,Children & Education,01/10/2019,B26 3PX ,Sheldon,UK,Letter,Stage 2,Complaint Rejected,TRUE,2,TRUE,01/11/2019
514,The playground across the street from me is overgrown and attracting some very shady characters.,Children & Education,01/10/2019,B30 2YW,Birminham City Center,UK,Phone,Stage 2,Decision Pending,FALSE,7,TRUE,01/11/2019
910,The childrens playground has got rusting equipment that needs to be services,Children & Education,01/10/2019,B28 0JR,Hall Green,UK,Social,Stage 2,Closed,TRUE,10,TRUE,01/11/2019
382,The equipment in the childrens playground is badly neglected. My son hurt his knoww and we are worried.,Children & Education,01/10/2019,B17 9NJ ,Harborne,UK,Phone,Stage 2,Decision Pending,FALSE,7,TRUE,01/11/2019
778,The fence around the childrens playground needs some paint.,Children & Education,01/10/2019,B28 0SR ,Hall Green,UK,Letter,Stage 2,Acknowledged,FALSE,6,TRUE,01/11/2019
349,The playground near to the traffic circle is covered in litter.,Children & Education,01/01/2019,B26 3PY ,Sheldon,UK,Chat,Stage 1,Complaint Rejected,TRUE,1,TRUE,01/02/2019
745,The local childrens playground had broken equipment and is unsafe.,Children & Education,01/01/2019,B1 2PL ,Birminham City Center,UK,Phone,Stage 1,Decision Pending,FALSE,8,TRUE,01/02/2019
217,The playground across the street from me is overgrown and attracting some very shady characters.,Children & Education,01/01/2019,B28 0ST ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,4,TRUE,01/02/2019
613,The childrens playground has got rusting equipment that needs to be services,Children & Education,01/01/2019,B17 9NN ,Harborne,UK,Letter,Stage 1,Decision Pending,FALSE,5,TRUE,01/02/2019
85,The equipment in the childrens playground is badly neglected. My son hurt his knoww and we are worried.,Children & Education,01/01/2019,B15 3RA ,Edgbaston,UK,Social,Stage 1,Acknowledged,FALSE,7,TRUE,01/02/2019
481,The fence around the childrens playground needs some paint.,Children & Education,01/01/2019,B26 3YU,Sheldon,UK,Phone,Stage 1,Decision Pending,FALSE,7,TRUE,01/02/2019
877,The playground near to the traffic circle is covered in litter.,Children & Education,01/01/2019,B1 2PN ,Birminham City Center,UK,Phone,Stage 1,In Progress,FALSE,4,TRUE,01/02/2019
228,The local childrens playground had broken equipment and is unsafe.,Children & Education,01/12/2019,B28 0SU ,Hall Green,UK,Letter,Ombudsman,Decision Pending,FALSE,6,TRUE,01/01/2020
624,The playground across the street from me is overgrown and attracting some very shady characters.,Children & Education,01/12/2019,B17 9NP ,Harborne,UK,Chat,Ombudsman,Acknowledged,FALSE,7,TRUE,01/01/2020
